x_m,y_m,throttle,heading_rad
-2.655337957303620211e+00,-4.878225830978064614e+00,5.096879820129889271e-01,-1.745908009586638610e-01
-2.644050304975375187e+00,-4.829541548433002873e+00,5.164435110440507293e-01,-1.920254790131379341e-01
-2.631890991913537814e+00,-4.781073983796901850e+00,5.235327983050342970e-01,-2.087363039805207876e-01
-2.618893841051589177e+00,-4.732817424861322841e+00,5.309737834189730554e-01,-2.247677563614034479e-01
-2.605099065659510771e+00,-4.684788035426213249e+00,5.387722020729297512e-01,-2.401433743405765320e-01
-2.590542826568808188e+00,-4.636983861095439252e+00,5.469246269063527954e-01,-2.548781437410223560e-01
-2.575259178097067281e+00,-4.589394734980950297e+00,5.554458948248919281e-01,-2.689660650601062297e-01
-2.559292520630578327e+00,-4.542039694301962527e+00,5.643265858043995387e-01,-2.824125280049194497e-01
-2.542685709877372524e+00,-4.494927306703623948e+00,5.735883824888377003e-01,-2.952282699974237978e-01
-2.525459128760338956e+00,-4.448001502719188593e+00,5.833401587068307581e-01,-3.074169401848985128e-01
-2.507663381577595274e+00,-4.401288239148608561e+00,5.939515247703336387e-01,-3.189752467997073460e-01
-2.489347253811298621e+00,-4.354801015188151325e+00,6.043766100651959405e-01,-3.299107392541635875e-01
-2.470555552128840926e+00,-4.308537489005607846e+00,6.146248935820869397e-01,-3.402373105425489097e-01
-2.451288614596564663e+00,-4.262385537523257995e+00,6.247050766783357467e-01,-3.499615157326860793e-01
-2.431627978403828383e+00,-4.216425757283888132e+00,6.346251695643492230e-01,-3.590843121598070731e-01
-2.411621408860268989e+00,-4.170648716136798662e+00,6.443925658024560743e-01,-3.676179429007813138e-01
-2.391317008436391944e+00,-4.125040823903082909e+00,6.540141067885052450e-01,-3.755747183465665273e-01
-2.370708682268537704e+00,-4.079464117544655544e+00,6.634961378148783728e-01,-3.829630370550363150e-01
-2.349899629915847665e+00,-4.034018717482034333e+00,6.728445570205303650e-01,-3.897877373037299531e-01
-2.328920945253654562e+00,-3.988684611840230154e+00,6.820648583009151222e-01,-3.960638473119058034e-01
-2.307787747403188927e+00,-3.943437681627468550e+00,6.911621690644975669e-01,-4.018013398281852222e-01
-2.286495947052076705e+00,-3.898219349868849992e+00,7.001412835727048867e-01,-4.070097261428784474e-01
-2.265081114543464391e+00,-3.853057875975348878e+00,7.090066924788005487e-01,-4.116998406582048631e-01
-2.243568161076825440e+00,-3.807960733083482374e+00,7.177626090822940563e-01,-4.158840214442378613e-01
-2.221970290474765797e+00,-3.762913107252360945e+00,7.264129927345158722e-01,-4.195730016214960223e-01
-2.200299670691542531e+00,-3.717900347610095135e+00,7.349615697643038237e-01,-4.227791905688125240e-01
-2.178561327103448075e+00,-3.672895143889171266e+00,7.434118522375758875e-01,-4.255156387389185113e-01
-2.156783387956283438e+00,-3.627919804859410124e+00,7.517671548186959374e-01,-4.277940761553813420e-01
-2.134976993142464696e+00,-3.582962929268638241e+00,7.600306099632374579e-01,-4.296276550547479811e-01
-2.113153328728356595e+00,-3.538014605077543173e+00,7.682051816396349153e-01,-4.310328169683954602e-01
-2.091323364706503263e+00,-3.493065650635397645e+00,7.762936777501657781e-01,-4.320225400818333839e-01
-2.069500429310373146e+00,-3.448112727499903496e+00,7.842987613988510187e-01,-4.326120420153691803e-01
-2.047697146370157650e+00,-3.403151875671746485e+00,7.922229611344685507e-01,-4.328181110459812242e-01
-2.025923949923905898e+00,-3.358175301361265852e+00,8.000686802803615993e-01,-4.326598927251663618e-01
-2.004191535037319838e+00,-3.313176303181972315e+00,8.078382054486239472e-01,-4.321500991613944631e-01
-1.982512677946161039e+00,-3.268152966919237734e+00,8.155337143241515596e-01,-4.313003649867712674e-01
-1.960899045511824035e+00,-3.223101512660168755e+00,8.231572827936594061e-01,-4.301231462186501098e-01
-1.939359368583152499e+00,-3.178012381792630237e+00,8.307108914858010174e-01,-4.286316656230635402e-01
-1.917904347499773454e+00,-3.132880402986519819e+00,8.381964317807777398e-01,-4.268396730915173798e-01
-1.896544961408756835e+00,-3.087701287016697549e+00,8.456157113411042481e-01,-4.247532237396376420e-01
-1.875294302457384488e+00,-3.042475564922778819e+00,8.529704592093535487e-01,-4.223711754326489043e-01
-1.854160868299040699e+00,-2.997194353252384591e+00,8.602623305136108955e-01,-4.196945105595459857e-01
-1.833154510038094154e+00,-2.951851934520513421e+00,8.674929108169142644e-01,-4.167233637781853073e-01
-1.812286228219975426e+00,-2.906445449949539128e+00,8.746637201430595976e-01,-4.134579428282438851e-01
-1.791567151375099476e+00,-2.860972809417890783e+00,8.817762167077257685e-01,-4.098982018893146950e-01
-1.771005559129522622e+00,-2.815426162333657611e+00,8.888318003808616252e-01,-4.060418150037568008e-01
-1.750611770412093149e+00,-2.769802680922229587e+00,8.865865802773489346e-01,-4.018877397090694359e-01
-1.730396467616497569e+00,-2.724101064269882411e+00,8.795129852998136988e-01,-3.974391195501270069e-01
-1.710370251965183552e+00,-2.678320674833146509e+00,8.723820368932962976e-01,-3.926965053276996187e-01
-1.690541509967016687e+00,-2.632456699659983634e+00,8.651923169314454931e-01,-3.876607318029781091e-01
-1.670913084553177885e+00,-2.586492147900486316e+00,8.579423478651168056e-01,-3.823329480592698726e-01
-1.651499839503955291e+00,-2.540439090378460829e+00,8.506305891768854988e-01,-3.767148747025599320e-01
-1.632311215993616837e+00,-2.494298356677346895e+00,8.432554335588485772e-01,-3.708079421128778197e-01
-1.613357618603223909e+00,-2.448070712772615565e+00,8.358152027868528400e-01,-3.646105872090938949e-01
-1.594647586515930637e+00,-2.401739434044105170e+00,8.283081432611502093e-01,-3.581304154135873663e-01
-1.576197205662164702e+00,-2.355282010787917102e+00,8.207324211799119640e-01,-3.513711615274421884e-01
-1.558041621277959310e+00,-2.308716212236384013e+00,8.130861173079679816e-01,-3.443368317790713728e-01
-1.540206523434996200e+00,-2.262037212092340877e+00,8.053672212984912537e-01,-3.370313024504791866e-01
-1.522716797905797392e+00,-2.215240996722804390e+00,7.975736255200263081e-01,-3.294586519086168952e-01
-1.505591518796910000e+00,-2.168310605096257948e+00,7.897031183351534978e-01,-3.216226742394177052e-01
-1.488840684856620245e+00,-2.121205119528026817e+00,7.817533767700474145e-01,-3.135267182348548953e-01
-1.472502307252551823e+00,-2.073964848108586168e+00,7.737219585060760574e-01,-3.051721482812030928e-01
-1.456597857700535181e+00,-2.026588734450323059e+00,7.656062931151914608e-01,-2.965584105260112846e-01
-1.441147754107600987e+00,-1.979076360869068019e+00,7.574036724499629836e-01,-2.876821955387578456e-01
-1.426171294745014251e+00,-1.931427841394375067e+00,7.491112400864087251e-01,-2.785363517241852271e-01
-1.411675472171049828e+00,-1.883606306036638589e+00,7.407259797029556170e-01,-2.691083941862435491e-01
-1.397677018514976277e+00,-1.835607537620159047e+00,7.322585016723380802e-01,-2.593804649804785090e-01
-1.384203225305760121e+00,-1.787469666829305748e+00,7.244826771045016489e-01,-2.493342764092685293e-01
-1.371269026355299570e+00,-1.739195362495521424e+00,7.173490499518743180e-01,-2.389738180386609123e-01
-1.358888012162510872e+00,-1.690787545008773263e+00,7.107998773922317159e-01,-2.283358287035073264e-01
-1.347072395057298033e+00,-1.642249283134165960e+00,7.047835829932206364e-01,-2.174606626118618102e-01
-1.335832993330354990e+00,-1.593583710037636658e+00,6.992588187188445437e-01,-2.063711204449185654e-01
-1.325177477961366534e+00,-1.544785652068029647e+00,6.942039315601229443e-01,-1.950584185254307101e-01
-1.315105254390904310e+00,-1.495813054534879560e+00,6.896037254834098684e-01,-1.835082800398399883e-01
-1.305636285858743140e+00,-1.446728378553922223e+00,6.854504430376683333e-01,-1.717244346725250725e-01
-1.296776554108704183e+00,-1.397537396577666513e+00,6.817273737712943316e-01,-1.596955526193242214e-01
-1.288531043619576932e+00,-1.348246006426863319e+00,6.784179986769088844e-01,-1.474227770726492803e-01
-1.280904078020744796e+00,-1.298860239615805323e+00,6.755089465613012267e-01,-1.349106314022585629e-01
-1.273899812520536523e+00,-1.249386277869816375e+00,6.729875718897542214e-01,-1.221656134489235157e-01
-1.267522922973863153e+00,-1.199830468619229151e+00,6.708450582785193683e-01,-1.091944042756463062e-01
-1.261779531145065469e+00,-1.150199330611528792e+00,6.690789703941366628e-01,-9.600623948138431452e-02
-1.256678397741361142e+00,-1.100499553799447972e+00,6.676911712964842538e-01,-8.263769993171443673e-02
-1.252232390111805760e+00,-1.050737993858611663e+00,6.666709650665199050e-01,-6.907525714332463096e-02
-1.248460204009662400e+00,-1.000921735527854795e+00,6.660175540665733696e-01,-5.533175462136941114e-02
-1.245388247817780458e+00,-9.510581437030155572e-01,6.657314627184703903e-01,-4.142094085122782765e-02
-1.243052594352515916e+00,-9.011553648644177184e-01,6.658186186066741286e-01,-2.736761353900551974e-02
-1.241500569064058146e+00,-8.512222064422116929e-01,6.662816292314270861e-01,-1.318201650065997654e-02
-1.240780715080758823e+00,-8.012712683350671217e-01,6.671201176081744677e-01,1.130078742004991810e-03
-1.240894903002124572e+00,-7.513140571284805391e-01,6.683397463890948798e-01,1.555266634547791682e-02
-1.241777837805922324e+00,-7.013654217293373572e-01,6.699516681009821673e-01,3.005559756353171075e-02
-1.243354314287295592e+00,-6.514396522890761876e-01,6.719625711800107926e-01,4.462633324491060982e-02
-1.245584585704077929e+00,-6.015228728883752485e-01,6.743801318096436237e-01,5.926129740449015415e-02
-1.248493775834027542e+00,-5.516124193893874317e-01,6.772176735943541415e-01,7.394449962647375862e-02
-1.252123997796511068e+00,-5.017301663261689582e-01,6.804947892687385202e-01,8.864708979534996480e-02
-1.256496807691633188e+00,-4.519861261818507447e-01,6.842206288255111568e-01,1.033609889511499791e-01
-1.261641436396270688e+00,-4.023333979192518228e-01,6.884126362391868037e-01,1.180716084326887128e-01
-1.267580751879551437e+00,-3.527526996721708219e-01,6.930948885123112690e-01,1.327539745887202915e-01
-1.274330484576525535e+00,-3.032514864369642571e-01,6.982916514220438575e-01,1.473856325980400506e-01
-1.281901704414784682e+00,-2.538389037059420872e-01,7.040259145640842542e-01,1.619596625783483734e-01
-1.290300940882163294e+00,-2.045265459463277424e-01,7.103281175437523576e-01,1.764548555765430571e-01
-1.299524971357058467e+00,-1.553568234430348360e-01,7.172354207055714470e-01,1.908363635565060168e-01
-1.309542554574454343e+00,-1.064774461404317668e-01,7.247947625231071500e-01,2.050949900252381219e-01
-1.320381457065853414e+00,-5.772622027320092886e-02,7.330474822004555691e-01,2.192036563717836284e-01
-1.332035049895821555e+00,-9.116634131805712374e-03,7.415195777437848523e-01,2.331254572427052807e-01
-1.344493651480100471e+00,3.933682385801037795e-02,7.498959642471851872e-01,2.468315793189654883e-01
-1.357716944819393312e+00,8.752118022873731085e-02,7.581798139037396744e-01,2.602849297438885046e-01
-1.371693002990132415e+00,1.354498088624464802e-01,7.663741274521230773e-01,2.734370540044366304e-01
-1.386430241274307029e+00,1.832027631036492465e-01,7.744817468765140545e-01,2.862427589238485393e-01
-1.401909661808401264e+00,2.307668436573427073e-01,7.825053669220362051e-01,2.986811704570293546e-01
-1.418080278084226098e+00,2.780450880299552563e-01,7.904475455580112220e-01,3.107588310017399547e-01
-1.434924225979372192e+00,3.250533729111369508e-01,7.983107135041955793e-01,3.224875799463688963e-01
-1.452444543976698199e+00,3.718644720810199145e-01,8.060971829205654249e-01,3.338677745780604944e-01
-1.470614586902269094e+00,4.184697605308702606e-01,8.138091553487004637e-01,3.448646817725602443e-01
-1.489360330328745263e+00,4.647520029088483828e-01,8.214487289820704419e-01,3.554330338193614214e-01
-1.508693696085136482e+00,5.108164925561859970e-01,8.290179053332640269e-01,3.655221892667350758e-01
-1.528592678041195141e+00,5.566824393078230182e-01,8.365185953581942835e-01,3.751082560152767531e-01
-1.549006962491005890e+00,6.023090923883885894e-01,8.439526250903779392e-01,3.841721101445385589e-01
-1.569890985782265602e+00,6.476752381210594267e-01,8.513217408323563440e-01,3.926921518870263306e-01
-1.591245489152142589e+00,6.928631039695423155e-01,8.586276139460734536e-01,4.006499175959490344e-01
-1.613033910254004333e+00,7.378750178108710589e-01,8.658718452794391673e-01,4.080304025949770264e-01
-1.635178573015612091e+00,7.826352268848048022e-01,8.730559692622889001e-01,4.148146522704705408e-01
-1.657688218210578768e+00,8.272476971403780466e-01,8.801814577014267504e-01,4.209751229419496088e-01
-1.680524459360315914e+00,8.717214883308170847e-01,8.872497233013387774e-01,4.265211910202746370e-01
-1.703624235622608341e+00,9.160217568894556406e-01,8.942621229344313027e-01,4.314419903980724058e-01
-1.726966991513272154e+00,9.601988923566534551e-01,8.983235590228780820e-01,4.357280617344634344e-01
-1.750522226139726856e+00,1.004285250477261249e+00,8.913431122068743440e-01,4.393630775670898103e-01
-1.774236620325905678e+00,1.048272456032357303e+00,8.843075656476896418e-01,4.423425881609936994e-01
-1.798073179537187594e+00,1.092184838670470892e+00,8.772155935942139715e-01,4.446703534964968618e-01
-1.822002615508685475e+00,1.136062259772127714e+00,8.700658162621696112e-01,4.463423024395996030e-01
-1.845977123205442050e+00,1.179911829332378259e+00,8.628567966998126337e-01,4.473454333058506371e-01
-1.869953977778409548e+00,1.223751326402716666e+00,8.555870374159301184e-01,4.476830461873886335e-01
-1.893899545879310198e+00,1.267616212815055654e+00,8.482549767477197689e-01,4.473607984204908128e-01
-1.917767736129076361e+00,1.311519971405123774e+00,8.408589849435997854e-01,4.463764450729792443e-01
-1.941519419986280859e+00,1.355488569933455567e+00,8.333973599331158111e-01,4.447219855227877439e-01
-1.965114851822171937e+00,1.399542155137547983e+00,8.258683227528427206e-01,4.424119131370369828e-01
-1.988515455628496742e+00,1.443688306001316590e+00,8.182700125934592172e-01,4.394512357359312560e-01
-2.011705988310716453e+00,1.487963602786517736e+00,8.106004814289257121e-01,4.358367418915620739e-01
-2.034651472059799460e+00,1.532361732075790295e+00,8.028576881838477286e-01,4.315732068513788988e-01
-2.057321052871595946e+00,1.576882181204271038e+00,7.950394923895408583e-01,4.266763404393842940e-01
-2.079707021323307092e+00,1.621569975475164904e+00,7.871436472729262945e-01,4.211546132246333229e-01
-2.101774759153571814e+00,1.666416913044212134e+00,7.791677922150217483e-01,4.150128926954987918e-01
-2.123488369648898200e+00,1.711410182254205381e+00,7.711094445072875780e-01,4.082499127398748762e-01
-2.144838749320317817e+00,1.756591769049000273e+00,7.629659903242371755e-01,4.008905234316546551e-01
-2.165803052262155415e+00,1.801975719837628942e+00,7.547346748192707011e-01,3.929490326042461845e-01
-2.186335657417429523e+00,1.847524603738607496e+00,7.464125912373508198e-01,3.844369438079169310e-01
-2.206418447327409105e+00,1.893258783955128033e+00,7.379966689225384568e-01,3.753607230118471971e-01
-2.226054609978978416e+00,1.939249583921769160e+00,7.294836600801070103e-01,3.657232668215497640e-01
-2.245183114030799842e+00,1.985417634666443165e+00,7.208701251314104663e-01,3.555561843262438071e-01
-2.263776644766150259e+00,2.031756759330655360e+00,7.121524164742275564e-01,3.448729124255760503e-01
-2.281854487403757847e+00,2.078380109302624845e+00,7.033266604311171344e-01,3.336896952615022727e-01
-2.299360004166798088e+00,2.125208710558981196e+00,6.943887371323747004e-01,3.220221296415359813e-01
-2.316258641271072172e+00,2.172211701803182571e+00,6.853342580372007165e-01,3.098839564473860886e-01
-2.332541589758887035e+00,2.219427176961014769e+00,6.761585407450730889e-01,2.972922625443381595e-01
-2.348211332855120848e+00,2.266933190313280999e+00,6.668565806870416779e-01,2.842748821593177322e-01
-2.363205568986073146e+00,2.314610270851273022e+00,6.574230192111615301e-01,2.708810796890401829e-01
-2.377501490862230504e+00,2.362447581575950473e+00,6.478521074842819027e-01,2.571766897236635874e-01
-2.391104152167001562e+00,2.410531361084360835e+00,6.381376655196994152e-01,2.431947826760370024e-01
-2.403992265237069770e+00,2.458865845920584103e+00,6.282730355013161905e-01,2.289505644966463027e-01
-2.416118934524384088e+00,2.507349398823329967e+00,6.182510284028198688e-01,2.144533101468002467e-01
-2.427464488576633439e+00,2.555970311755443536e+00,6.080638626856974538e-01,1.997030666128669640e-01
-2.438023668889309992e+00,2.604781374609444811e+00,5.983151210649798601e-01,1.847051497639697892e-01
-2.447791805396890563e+00,2.653856772439024958e+00,5.890789873402316745e-01,1.694640996268523825e-01
-2.456720993224352778e+00,2.703050407740405614e+00,5.803115278496542295e-01,1.539749178385456663e-01
-2.464794417134375859e+00,2.752350772212627472e+00,5.719788861013848091e-01,1.382357227018613521e-01
-2.471996196253968048e+00,2.801747584068489783e+00,5.640369425522646640e-01,1.222523470663616774e-01
-2.478316453219968629e+00,2.851275976796757039e+00,5.564588274338582163e-01,1.060211833620230415e-01
-2.483747018116318817e+00,2.901016263730979095e+00,5.492265207743128874e-01,8.952966068185830295e-02
-2.488254730751715549e+00,2.950819765583422072e+00,5.423081241303413513e-01,7.279010838699795372e-02
-2.491825537794416956e+00,3.000674620972461071e+00,5.356399351095562089e-01,5.580294924792372768e-02
-2.494445564504546020e+00,3.050569315810192084e+00,5.292205868627312126e-01,3.854779467952096361e-02
-2.496100743162917190e+00,3.100492547183413272e+00,5.229913667804414468e-01,2.103723580870719978e-02
-2.496776124598572011e+00,3.150431356100358737e+00,5.168866510116271185e-01,3.275860661307916644e-03
-2.496459821570652604e+00,3.200375017300968405e+00,5.135115873328456315e-01,-1.474109067590867461e-02
-2.495161488186317111e+00,3.250300429806276536e+00,5.108217989144898663e-01,-3.303072470367318658e-02
-2.492939632653095039e+00,3.300196107589084438e+00,5.065657140776059775e-01,-5.157515589551131541e-02
-2.489894342931655569e+00,3.350066879085781935e+00,5.019224445745829044e-01,-7.037381415177024202e-02
-2.486065435751759090e+00,3.399890202402437556e+00,4.972038215234405034e-01,-8.944426742827693566e-02
-2.481448771349139548e+00,3.449645002428582075e+00,4.925234832389820960e-01,-1.087893881380685990e-01
-2.476032126696951607e+00,3.499316648686422226e+00,4.879528436853638462e-01,-1.283922914715687202e-01
-2.469798580767299079e+00,3.548891060528000629e+00,4.835019931754366285e-01,-1.482528249785222130e-01
-2.462727176297194731e+00,3.598351682344469005e+00,4.791802909712197245e-01,-1.683833125202773839e-01
-2.454794328308560036e+00,3.647680934152901511e+00,4.750013440666115416e-01,-1.888019913838070440e-01
-2.445974876916424456e+00,3.696859416506971474e+00,4.709688202135457469e-01,-2.094848193630913791e-01
-2.436242980757211463e+00,3.745866214670698469e+00,4.670848985979251244e-01,-2.304323768186271604e-01
-2.425572860078336834e+00,3.794678735368253175e+00,4.633410276167700959e-01,-2.516457795540001374e-01
-2.413939362982244319e+00,3.843272735169421139e+00,4.597362477572458639e-01,-2.731353058796683886e-01
-2.401318405145289159e+00,3.891622286394050168e+00,4.562691723097634933e-01,-2.949206864425335528e-01
-2.387687293693010915e+00,3.939699782240119852e+00,4.529361185233057308e-01,-3.169764085569946044e-01
-2.373024965728091740e+00,3.987475950716663942e+00,4.497340913281568375e-01,-3.393039843631884267e-01
-2.357312159930128992e+00,4.034919891886958432e+00,4.466572332095766762e-01,-3.619050975810582660e-01
-2.340531539633267322e+00,4.081999135121578526e+00,4.437009981602798581e-01,-3.847864364350870314e-01
-2.322667780801506154e+00,4.128679716472853478e+00,4.408618517044882168e-01,-4.079505979427964224e-01
-2.303713516568329123e+00,4.174912404139198507e+00,4.381369224338619306e-01,-4.313966378706104443e-01
-2.283654507581826199e+00,4.220670093143774615e+00,4.355216040469383487e-01,-4.551355906152938502e-01
-2.262476817905580972e+00,4.265926185958178074e+00,4.330092004425912799e-01,-4.792034586779720939e-01
-2.240172810632131029e+00,4.310642395757968259e+00,4.305923582065663835e-01,-5.036585338313388505e-01
-2.216737078071121747e+00,4.354779281473129871e+00,4.282687209653833205e-01,-5.285236175753431631e-01
-2.192166478764561166e+00,4.398296410055478667e+00,4.260328477543693926e-01,-5.538012402837462211e-01
-2.166460170331198309e+00,4.441152521763696903e+00,4.238834339940938944e-01,-5.794923353589163106e-01
-2.139619639094548109e+00,4.483305695171342364e+00,4.218202146623806770e-01,-6.055967591035802400e-01
-2.111648726909304052e+00,4.524713509699684444e+00,4.198425322141001725e-01,-6.321129979629058759e-01
-2.082550188016126569e+00,4.565337907342489565e+00,4.179515444511087696e-01,-6.590393229137936348e-01
-2.052329454864392222e+00,4.605139238170696814e+00,4.161471920634287613e-01,-6.863739131150238260e-01
-2.020997215923226342e+00,4.644073562959575519e+00,4.144299106584759529e-01,-7.141148220348664255e-01
-1.988566236473876980e+00,4.682097501300334308e+00,4.127949336664699098e-01,-7.423159828034002761e-01
-1.955051688109352259e+00,4.719167889930707460e+00,4.112452048809103755e-01,-7.709857534748814079e-01
-1.920471114248125222e+00,4.755241931676597034e+00,4.097914092345615322e-01,-8.000922696974349657e-01
-1.884844377810466209e+00,4.790277331538825401e+00,4.084352798346236324e-01,-8.296669801964025037e-01
-1.848193586892591833e+00,4.824232418379146736e+00,4.071672221333119124e-01,-8.599210119098474880e-01
-1.810542993790440702e+00,4.857066249482288711e+00,4.060128527130930642e-01,-8.907995415727451016e-01
-1.771903723601082392e+00,4.888750726384670564e+00,4.049808911801532352e-01,-9.225283898589505815e-01
-1.732299267442845681e+00,4.919247807186238219e+00,4.041040047183272477e-01,-9.554076692378534741e-01
-1.691772799447968767e+00,4.948507020909461929e+00,4.029249342958362012e-01,-9.748920587780122160e-01
-1.650356155383920775e+00,4.976489686751638608e+00,4.013423627689256534e-01,-9.915536168898594349e-01
-1.608082761478066169e+00,5.003157734893009412e+00,4.002315510597483361e-01,-1.018099797232725923e+00
-1.564987500388230313e+00,5.028473506414721683e+00,3.994240103206692094e-01,-1.048207766064206847e+00
-1.521106616869182027e+00,5.052399451486769166e+00,3.988227288470787557e-01,-1.080192965683442585e+00
-1.476477707743602208e+00,5.074897698627558462e+00,3.983757398285646678e-01,-1.113406371069339373e+00
-1.431139868374918356e+00,5.095929461090073609e+00,3.980600599647993731e-01,-1.147382348295027832e+00
-1.385134111445447402e+00,5.115454238793231134e+00,3.978507861852439431e-01,-1.182017279700632750e+00
-1.338504243641383651e+00,5.133428766370220053e+00,3.977351826833513404e-01,-1.217207252909658921e+00
-1.291298499163937130e+00,5.149805651830613229e+00,3.977077773397280636e-01,-1.252816323489827077e+00
-1.243572415754313987e+00,5.164531650911079019e+00,3.977610165337961412e-01,-1.288742212057130576e+00
-1.195393751866347110e+00,5.177545541007863683e+00,3.978907054768114904e-01,-1.324899922607041702e+00
-1.146669176694346870e+00,5.188814070124894151e+00,3.980905635909038898e-01,-1.361285166889218079e+00
-1.097478489240847344e+00,5.198237963011765217e+00,3.983587159472390948e-01,-1.397845038756232894e+00
-1.048063606448287999e+00,5.205680483290108462e+00,3.986948486420398008e-01,-1.434533176770289131e+00
-9.985148258912902586e-01,5.211018457828688888e+00,3.990959380568526726e-01,-1.471293100596558379e+00
-9.484560982336236457e-01,5.214103538158874507e+00,3.995610939355521141e-01,-1.508082666588744569e+00
-8.984656794944740899e-01,5.214624936170705993e+00,4.000893878857669783e-01,-1.544882477468387361e+00
-8.485181361750553375e-01,5.212161912468990188e+00,4.006812860751143845e-01,-1.581666062684630170e+00
-7.989323362110498650e-01,5.205915288761123527e+00,4.013372692435207556e-01,-1.618402658968257413e+00
-7.620630422057611542e-01,5.220368589304304585e+00,4.020577483038967892e-01,-1.655054339602233471e+00
-7.192367495997251670e-01,5.243934835021423879e+00,4.028444381935903928e-01,-1.691589904954244439e+00
-6.696477623434139437e-01,5.248417418635151321e+00,4.037014546062064890e-01,-1.727978929452913537e+00
-6.199209013535185164e-01,5.243914139709485056e+00,4.046354281116888996e-01,-1.764184819024930739e+00
-5.709428776101097558e-01,5.233902332536651159e+00,4.056505899828669048e-01,-1.800160640417035607e+00
-5.228277610361561356e-01,5.219948648704490601e+00,4.067475910346683432e-01,-1.835908703590380719e+00
-4.759045705554822980e-01,5.203041355386986311e+00,4.079284281047902971e-01,-1.871399887864161560e+00
-4.298974361925216314e-01,5.183656427605217942e+00,4.091951604725814762e-01,-1.906604805552057691e+00
-3.847166922179277582e-01,5.162126111188908517e+00,4.105498726385251040e-01,-1.941493128484313102e+00
-3.404346582344578431e-01,5.138753616036844996e+00,4.119953940332908848e-01,-1.976017324966697242e+00
-2.970901112493631313e-01,5.113771806421896216e+00,4.135336846790574894e-01,-2.010151818264886092e+00
-2.547097426576477308e-01,5.087368133706769768e+00,4.151669066260592067e-01,-2.043863241739256154e+00
-2.131741816517644383e-01,5.059601687578504148e+00,4.169031572481666781e-01,-2.077166340339865691e+00
-1.724859244042211415e-01,5.030576107106673689e+00,4.187464884504513152e-01,-2.110005234320349921e+00
-1.326450836983473491e-01,5.000375805999238032e+00,4.206977565922210283e-01,-2.142248010563631233e+00
-9.367993486012236859e-02,4.969094512031168698e+00,4.227633327654392592e-01,-2.173832528736193037e+00
-5.559624877907951707e-02,4.936800374146393722e+00,4.249686166040159696e-01,-2.204834977530278017e+00
-1.836186711851113887e-02,4.903518959722353188e+00,4.273131841827264021e-01,-2.234963227511753914e+00
1.802290943924030053e-02,4.869293930334489318e+00,4.298265061229730732e-01,-2.264075149322439362e+00
5.355528235037448209e-02,4.834165536795926421e+00,4.325485694478577448e-01,-2.291764454650889959e+00
8.823067980010725064e-02,4.798171531901558318e+00,4.338948959895024826e-01,-2.323232911211838836e+00
1.220434441289405397e-01,4.761347793117097993e+00,4.349815960200261178e-01,-2.359764110092151590e+00
1.549874523094197376e-01,4.723728745363346526e+00,4.372115855357405212e-01,-2.391241801086592567e+00
1.870444147412780589e-01,4.685362646475367931e+00,4.399171232574027313e-01,-2.419510526331779765e+00
2.181779217767317314e-01,4.646323602206189562e+00,4.429266867873226654e-01,-2.445669628511139670e+00
2.484381313895614729e-01,4.606577509104559986e+00,4.461784843442490600e-01,-2.470305220604411822e+00
2.778199575102326957e-01,4.566155865572296690e+00,4.496278631200962828e-01,-2.493655189631580171e+00
3.063198722361465953e-01,4.525089730091223394e+00,4.532711836426641105e-01,-2.516004684869415975e+00
3.339361596449189618e-01,4.483409707795175336e+00,4.571046262866738652e-01,-2.537511767681404073e+00
3.606440803585060917e-01,4.441186441792767781e+00,4.611207013305926861e-01,-2.558256962746506602e+00
3.864638289864666953e-01,4.398425354127028619e+00,4.653161861739846250e-01,-2.578305543398659694e+00
4.114142436864884345e-01,4.355132685801568648e+00,4.696898922169656099e-01,-2.597709160342378976e+00
4.355010339739349146e-01,4.311338346001021726e+00,4.742515836659496609e-01,-2.616546215814754106e+00
4.587324723083169853e-01,4.267071682918860631e+00,4.790046922057077383e-01,-2.634852981673102335e+00
4.811008693048776652e-01,4.222399351477789331e+00,4.839537157213404939e-01,-2.652657794698476401e+00
5.026353383252072371e-01,4.177321387692170873e+00,4.891016795934330919e-01,-2.669976870240432731e+00
5.233589835431886605e-01,4.131850441133966712e+00,4.944536148875534609e-01,-2.686829063600687295e+00
5.432894633001230655e-01,4.086014106915730970e+00,5.000181075806801045e-01,-2.703234738793082848e+00
5.624448151613536950e-01,4.039844476372342896e+00,5.058028618619562211e-01,-2.719203824792304935e+00
5.808354360498771962e-01,3.993399910455321944e+00,5.118152393794698218e-01,-2.734743042639849797e+00
5.985041230659569056e-01,3.946662683460454346e+00,5.180615915173587549e-01,-2.749857427725618919e+00
6.154775597059253256e-01,3.899657503224304378e+00,5.245496639754536616e-01,-2.764550065861934414e+00
6.317845196199650681e-01,3.852408344335768398e+00,5.312876064357998640e-01,-2.778823045838965555e+00
6.474480266880835444e-01,3.804962363522395030e+00,5.382825294258234416e-01,-2.792674476937934358e+00
6.625079038929411190e-01,3.757321978142004859e+00,5.455393515858431019e-01,-2.806097131421077862e+00
6.770020654070617594e-01,3.709497252551564817e+00,5.530736910985099009e-01,-2.819106057971638712e+00
6.909662112383592181e-01,3.661508774698578161e+00,5.608951200709128004e-01,-2.831701305341205455e+00
